# Graph Type: undirected
MBOAT1	TNPO1
KRT4	THOC2
KRT6B	TENT4B
KRT7	NES
CEP43	LAMB1
LAMB3	MYEF2
FOSL2	STMN1
CBR3	LDLR
LGALS3BP	LAMB3
LIG3	BAX
LMNB1	KPNA1
LMNB1	NES
LMNB1	TMEM63B
CAPZA2	LMO7
CDK2	LMO7
DBN1	LMO7
MYH9	LMO7
PPP1CB	LMO7
RNH1	LMO7
IQGAP1	LMO7
SYNPO	LMO7
LMO7	MYO19
SGTB	MAN2C1
MAPT	TFEB
MAPT	USP43
RFWD3	MBNL1
RALA	MCM5
MCM5	SNCA
MCM5	ITGB3BP
MCM5	INTS14
IP6K3	MAP3K3
SGTB	MAP3K4
MITF	TFEB
CBR3	MKI67
MYH7	AFF1
SLC16A6	AFF1
MNAT1	PCIF1
MNAT1	GTF2H5
AK1	MRE11
MRE11	RAB32
MRE11	TINF2
KIF1C	MYO1A
MYO1E	DBN1
MYO1E	PDLIM7
PDLIM7	MYO5A
CAPZA2	MYO5B
DBN1	MYO5B
MYH9	MYO5B
PPP1CB	MYO5B
IQGAP1	MYO5B
SYNPO	MYO5B
LIMA1	MYO5B
MYO19	MYO5B
CAPZA2	MYO6
CDK2	MYO6
CLTB	MYO6
DBN1	MYO6
FLNA	MYO6
GAK	MYO6
MYH9	MYO6
PPP1CB	MYO6
PICALM	MYO6
ACTR2	MYO6
SYNPO	MYO6
GTSE1	MYO6
MYO5C	MYO6
MYO19	MYO6
PARD6B	MYO10
NAB1	CENPJ
MATR3	HNRNPM
HNRNPM	MYEF2
NAP1L1	QSOX2
MATR3	NAP1L4
MPP1	NCBP1
SNCA	NCBP1
NCBP1	RBM7
NCBP1	PHAX
NCBP1	CERK
NCBP1	FERMT3
NCBP1	BOD1L1
NCBP1	ZSCAN26
RPL10A	CENPU
NFIC	NCBP1
KIF2A	NFKBIL1
THOC1	NFKBIL1
PPP2CA	NPTX1
NPTX1	TMEM132A
NSF	CCDC88A
NTHL1	CAMKK1
MATR3	NUMA1
P4HA1	PARD6B
FURIN	SGTB
PRDX1	FERMT3
PDCL	SGTB
PCCA	IP6K3
PDE3A	CCDC88A
WDR62	PDE3A
ITPKB	PDE4D
PFDN1	RFWD3
RFWD3	PFDN2
PIK3CA	HDAC1
PKM	CCDC88A
PLD1	CEP135
MYH9	PLS1
PLXNB1	DIAPH1
PLXNB1	HNRNPD
PLXNB1	SGTB
PLXNB1	CFAP298
PLXNB1	CENPO
PLXNB1	CENPU
MYH7	POLD1
POLD1	CNOT2
POLD1	USP43
POLR2A	NABP1
KIF1C	POLR2G
POLR2H	RASSF8
POLR2J	CCDC88A
POLRMT	NES
PPL	RBM4
PPL	SYNPO
PPL	FYCO1
PPL	INTS14
PPM1G	TFEB
MATR3	PPP1CA
PPP1CA	PARD6B
MATR3	PPP1CB
PPP2R1A	NABP1
PPP2R1B	NCBP1
MYH7	PPP3R1
PRKAA2	NIPSNAP1
MAPK7	DOT1L
MYC	MAP2K1
PSEN2	KIF22
PSEN2	PPP5C
PSMA2	USP43
SYN1	PSMD2
PSMD5	PARD6B
PTBP1	MATR3
BAG6	PWP2
ALDH18A1	TUBGCP5
KIF1C	RAN
RAN	CCDC88A
RBBP5	FERMT3
RBBP6	NLRP2
MATR3	RBM3
CDK18	RBM4
CCDC88A	RBM4
MATR3	RCN1
RCN1	CCDC88A
RET	HNRNPD
RET	SORT1
SYNCRIP	RET
RET	SGTB
RET	BAG6
REV3L	CCND1
REV3L	STK17B
RFC2	DAXX
RFC2	HNRNPU
RFC2	EXOSC1
TRIM27	CEP135
TRIM27	BCOR
CDK2	ROBO1
PARD6B	ROBO1
KIF2A	ROBO2
ROBO2	VAPA
KIF1C	ROBO2
ROBO2	TMEM248
METTL3	ROBO2
PARD6B	ROBO2
RPL37A	CDK18
RPL37A	PRKCD
RPL38	SOX17
MRPS12	USP43
CBR3	RPS10
MATR3	SAFB
SDC2	ATXN3
MATR3	SET
CAPZA2	SIPA1
DBN1	SIPA1
MYH9	SIPA1
MYO1C	SIPA1
PPP1CB	SIPA1
IQGAP1	SIPA1
SIPA1	LIMA1
SIPA1	MYO19
SLC1A5	MBOAT1
STK17B	SLC2A1
SLC3A2	MBOAT1
ELL2	SLC4A2
SLC4A2	ATL3
SLC4A2	THOC2
SLC9A1	AP4S1
SLC25A1	KRBOX4
SMARCB1	QSOX2
DBN1	FSCN1
FLNA	FSCN1
SNRPA	MATR3
LTN1	SP100
UAP1	SGTB
MYH7	SPTAN1
ITPRID2	PCDH1
EPHA2	SSR3
USP43	SSR3
STK3	CENPO
STX3	LAMB3
STX3	LLGL1
STX3	MYEF2
STX3	KRBOX4
STXBP1	FERMT3
PDK1	STXBP2
SMS	STXBP2
SVIL	NES
MYC	TAF1
MYH7	TAF11
TAF13	NLRP2
TAP1	MBOAT1
MYH9	TCEA2
TBX3	CDK8
TBX3	MAPK3
TBX3	KIF21A
TBX3	DNAJC11
TBX3	DCP1A
TCF3	BCOR
TCOF1	RASSF8
MYC	TDG
PRDX2	NES
EED	TFAP2A
TFAP2A	AP4E1
TFEB	TFE3
EPHA2	TGFBR1
TIA1	NETO2
TK1	LRRK2
TKT	PRKCD
CBR1	ICAM5
CD14	ICAM5
ILK	ICAM5
SORT1	ICAM5
STAT5A	ICAM5
RNASEH2A	ICAM5
TMEM132A	ICAM5
PARD6B	ICAM5
NAF1	ICAM5
BAG6	ICAM5
SGTB	TLN1
TMOD1	ADD1
TMOD1	CAPZA2
CDK2	TMOD1
TMOD1	DBN1
FLNA	TMOD1
TMOD1	MYH9
MYO1C	TMOD1
TMOD1	PPP1CB
TMOD1	IQGAP1
TMOD1	PDLIM7
TMOD1	SYNPO
TMOD1	MAPRE1
TMOD1	LIMA1
TMOD1	MYO19
TNNI3	AKAP1
TOP1	LAMB3
TP53BP2	PARD6B
HSP90B1	RFWD3
CCT3	RFWD3
TRIO	MYC
CDK18	TRPS1
PHLDA2	SUCO
TST	MRPL50
QSOX2	TTC1
GPSM2	TTF1
TTF1	NLRP2
KIF1C	UBE2N
UPP1	VPS18
USP1	SGTB
USP1	USP43
UTY	KIF1C
VIM	NES
MAPRE1	CLIP2
KLC4	CLIP2
CAPZA2	CORO2A
DBN1	CORO2A
FLNA	CORO2A
MYH9	CORO2A
MYO1C	CORO2A
IQGAP1	CORO2A
SYNPO	CORO2A
CORO2A	LIMA1
CORO2A	SDHAF2
CORO2A	MYO19
XPO1	NABP1
YY1	BAX
YWHAB	CENPJ
YWHAE	CCDC88A
WDR62	YWHAG
WDR62	YWHAH
SF1	PARD6B
ZBTB14	EPHA2
ZBTB14	SYNCRIP
MYC	BRPF1
USP11	SEMA3B
SLC33A1	SEMA3B
SEMA3B	BOD1L1
BAG6	SGTB
BAG6	CCDC88A
BAG6	IP6K3
MBOAT1	SLC39A7
AIMP2	NETO2
NCOA4	USP43
FXR1	CDK18
FXR1	PRKCD
PABPN1	CENPO
SLC7A5	MBOAT1
MATR3	TAF15
CSNK2A2	RBM10
MYO1C	RBM10
RBM10	EMC2
RBM10	HUWE1
SYNCRIP	RBM10
RBM10	PARD6B
RBM10	MMGT1
RBM10	TEPSIN
UBL4A	NCBP1
UBL4A	SGTB
UBL4A	KIF21A
UBL4A	IP6K3
NCBP1	TRRAP
APC	MAD1L1
SLC25A11	KRBOX4
DHX16	PRKCD
SORBS2	CAPZA2
SORBS2	CLTC
SORBS2	DBN1
SORBS2	FLNA
SORBS2	MYH9
MYO1C	SORBS2
SORBS2	PPP1CB
SORBS2	IQGAP1
SORBS2	SYNPO
SORBS2	MAPRE1
SORBS2	LIMA1
GEMIN2	BAX
GEMIN2	NCBP1
MATR3	PKP4
NES	PKP4
FERMT3	PKP4
KCNAB2	BCOR
AGPS	PARD6B
PPFIA3	PPP2CB
CDK10	PRKD2
KIF1C	MKNK1
MKNK1	PARD6B
CASK	SLC16A6
NETO2	IRS2
EIF3D	MATR3
NES	EIF3I
STX10	USP43
BECN1	NLRP2
MATR3	TNK1
MPDZ	CRK
MPDZ	KIF22
MPDZ	VCL
MPDZ	XRCC5
SNX3	MPDZ
VPS26A	MPDZ
CCNK	PARD6B
NRP1	HNRNPD
HDAC3	CCDC88A
SYNJ1	GTSE1
PRKCD	PRPF4B
KIF1C	PRPF4B
NCBP1	AP1M1
TBC1D16	TIMELESS
CDK18	FUBP3
MATR3	FUBP3
CCDC88A	FUBP3
RET	KYNU
MPP1	TAF1B
OAZ1	TAF1B
POLR1A	TAF1B
TAF1B	FERMT3
TAF1B	NAF1
MPZL1	BAIAP2
DBN1	GPRC5A
MYH9	GPRC5A
RAB5C	GPRC5A
RAB7A	GPRC5A
ACTR2	GPRC5A
ATP6AP2	GPRC5A
SYNPO	GPRC5A
GPRC5A	GOLT1B
GPRC5A	LIMA1
GPRC5A	MYO19
PPP2CB	MAP7
SEC16A	MAP7
MAP7	PPP4R1
BCOR	NFS1
MAP3K6	XRCC5
CCNB2	PKMYT1
MTA1	SGTB
ATP6V0D1	RFWD3
RABEP1	SGTB
ETS2	CTDP1
POLR2F	CTDP1
LTN1	CTDP1
IWS1	CTDP1
BAG3	OSMR
CSNK2A2	REPS2
REPS2	CHORDC1
REPS2	UGGT1
CLTC	XPR1
DBN1	XPR1
GAK	XPR1
KIF5B	XPR1
RAB5C	XPR1
RAB7A	XPR1
VAPA	XPR1
XPR1	GOLT1B
CENPO	MFHAS1
BCL7B	NLRP2
WDR62	BCL7B
MED14	LAMB3
PCDH1	GTF3C3
COX5A	FERMT3
COX5A	KDM1B
NLRP2	CRIPT
DBN1	ABCG2
SOX17	HOMER3
DBN1	HOMER1
EIF4E2	FERMT3
STAT5A	GDF15
GDF15	NUP58
GDF15	SAE1
GDF15	SETD4
MRPL50	GDF15
MBOAT1	TECR
VPS4B	EPHA2
BAG2	XRCC6
BAG2	HSPA5
BAG2	LAMB3
STRN	BAG2
BAG2	DNAJC7
BAG2	TFEB
OFD1	BAG2
BAG2	TOMM40
WDR62	BAG2
ATP6V1G1	SGTB
SEC22B	CENPO
BCAR1	MAPK14
SGTB	GTF2IRD1
AKAP12	SGTB
DYNLL1	PDE4DIP
MATR3	SAFB2
PHF14	DAXX
PHF14	HDAC1
PHF14	HNRNPU
PHF14	TCF20
PHF14	KAT6A
CDK2AP1	PHF14
PHF14	TM9SF4
PHF14	HMG20A
MYH7	CLINT1
CLINT1	MBOAT1
KPNB1	NUP93
UBE2I	NUP93
NUP93	NUP58
NUP153	NUP93
NUP107	NUP93
NUP93	SEH1L
MATR3	PUM1
ESPL1	SGTB
ACKR3	ESPL1
USP43	CEP57
DHX34	KIF3A
GARRE1	KRBOX4
ARHGAP32	SGTB
NPM1	JADE3
JADE3	ING3
RAB5C	PIEZO1
RAB7A	PIEZO1
PIEZO1	VAPA
PIEZO1	GOLT1B
MATR3	MPHOSPH8
RNF40	UBE2S
MYH7	KEAP1
KEAP1	FERMT3
RB1CC1	SGTB
DNAJC6	HDAC1
DNAJC6	TUBGCP5
C2CD5	SGTB
QSOX2	C2CD5
CDKN1A	RUSC2
MSH6	RUSC2
KPNB1	RUSC2
NFE2L1	RUSC2
WEE1	RUSC2
YWHAH	RUSC2
RUSC2	KIFAP3
WEE1	CEP350
STK17B	TOX4
TBC1D4	MBOAT1
SGTB	OSBPL2
RABGAP1L	RNASEH2B
RABGAP1L	HMGXB4
SEC16A	FAM83H
MBOAT1	LPGAT1
SGTB	USP15
FERMT3	USP15
PLK2	THRAP3
HNRNPDL	MATR3
PTBP3	MATR3
MED6	CSNK2A2
MED6	EGR1
MED6	POLR2G
PDCD6	MYC
PDCD6	MYH7
PDCD6	FERMT3
DNAJB6	MATR3
SCAMP3	EPHA2
SCAMP3	STK17B
SCAMP3	MBOAT1
KPNA1	TSSC4
EMC2	TSSC4
ATL3	TSSC4
ATP9A	CTR9
ATP9A	NES
ATP9A	VPS16
ATP9A	ZNF644
ARPC4	DBN1
ARPC4	PDLIM7
MATR3	SUGP2
TRIM28	KRBOX4
MATR3	RBM6
MATR3	ALYREF
SNCA	PATJ
SLC33A1	PATJ
RNASEH2A	PATJ
RAB32	PATJ
ANAPC15	PATJ
FLOT1	MYEF2
FLOT1	SGTB
LLGL1	TRIB1
PCDH1	TRIB1
STK17B	TRIB1
RASSF8	TRIB1
PLIN3	MYC
HNRNPR	MATR3
AKAP8	MATR3
TCIRG1	SORT1
SYNCRIP	TCIRG1
TCIRG1	GOLT1B
BAG6	TCIRG1
ABCA7	SGTB
QSOX2	CEPT1
WDR62	CEPT1
PRMT5	MYEF2
MATR3	RBM14
ITPKB	PIBF1
PCNT	PIBF1
CEP43	PIBF1
MAPRE1	PIBF1
TADA3	SETD4
RASSF8	APPBP2
MATR3	DDX17
SGTB	HYOU1
RFWD3	HYOU1
ZNRD2	MYEF2
LAMTOR5	SGTB
RFWD3	CCT7
CCT4	RFWD3
CCT2	RFWD3
ERLIN1	MYEF2
HEXIM1	EPHA2
DYNLL1	SPAG5
MAPRE1	SPAG5
CENPU	IVNS1ABP
ILK	POSTN
MATR3	KHDRBS1
CCDC88A	CELF1
CCT8	RFWD3
KIF1C	THOC5
KIF1C	THOC1
KIF1C	THOC2
KIF1C	MMGT1
TRAF3IP2	MMGT1
NES	HIF1A
NES	TMEM132A
NES	CCDC88A
SRSF10	SGTB
RET	TXNL4A
TXNL4A	USP43
BAX	PNPLA6
CCDC88A	SRSF8
LGALS3BP	PRSS21
TUBG1	PRSS21
NCSTN	PRSS21
RTEL1	PRSS21
MBOAT1	PRSS21
MATR3	HNRNPA0
MYH7	SEC61B
EBNA1BP2	SOX17
DOT1L	EBNA1BP2
YWHAQ	PARD6B
WDR62	YWHAQ
NCBP1	GCN1
LAMB3	SNRNP27
WWP1	SETD4
S100A4	CNTRL
BAG6	CNTRL
NUP42	NCBP1
PRSS23	BAX
MATR3	HNRNPUL1
POLR3A	POLR2F
NUDT3	AP1S2
MATR3	PKP3
PLPBP	PARD6B
NCBP1	DDX20
PDK1	RASSF8
RAB5C	RASSF8
RASSF8	TIMM13
RASSF8	PARD6A
STK17B	ATXN2L
MYC	B4GALT7
U2AF2	LAMB3
RNF13	NES
CASC3	KDM1B
NES	CEP162
PARD6B	DLGAP4
RAB11FIP2	BAIAP2
ADNP2	MYEF2
CENPU	FNDC3A
SGTB	MORC2
MATR3	RALY
MYC	NCBP2
CCT5	RFWD3
CCNB2	PAXIP1
SGTB	ACIN1
CAPZA2	LIMCH1
CDK2	LIMCH1
MYH9	LIMCH1
PPP1CB	LIMCH1
IQGAP1	LIMCH1
MYO19	LIMCH1
WEE1	WDFY3
WDFY3	SGTB
WDR62	MAPKBP1
FERMT3	SPEN
SNRNP200	FERMT3
MAST3	APOL2
UHRF1BP1L	CDK2
UHRF1BP1L	YWHAZ
UHRF1BP1L	DYNLL1
UHRF1BP1L	CHD8
UHRF1BP1L	FERMT3
AVL9	PARD6B
NCBP1	PPRC1
PRKCD	PPRC1
SLC16A6	ERC1
CEP135	TTLL5
FERMT3	MRPS27
CLASP2	CENPJ
KIF1C	EPB41L3
MIDEAS	EPB41L3
GANAB	CCDC88A
STK17B	MDN1
MATR3	FAM120A
STK17B	FAF2
YWHAZ	NBEAL2
ELL2	NBEAL2
NBEAL2	QSOX2
ARRB2	SYNE2
TBC1D16	SYNE2
COBL	CAPZA2
COBL	DBN1
COBL	EP300
COBL	FLNA
COBL	MYH9
MYO1C	COBL
COBL	PPP1CB
COBL	IQGAP1
COBL	PDLIM7
COBL	ACTR2
COBL	SYNPO
COBL	MAPRE1
COBL	LIMA1
COBL	MYO19
CCNB2	PDS5A
NCBP1	RPRD2
MATR3	TASOR
NES	UBR2
UBR2	PARD6B
NEMP1	KPNB1
NEMP1	MBOAT1
NCAPD3	NES
HAUS5	USP43
MED13L	SGTB
ECPAS	SGTB
MYH9	ATP13A2
ATL3	ATP13A2
ATP13A2	RTEL1
SGTB	DICER1
SGTB	SIRT5
POLG2	AP4E1
TEPSIN	AP4E1
TARDBP	IP6K3
SF3B1	NES
TRAM1	MBOAT1
MTREX	NCBP1
RBFOX2	MATR3
REEP5	ATP6V0A2
SGTB	KLHDC2
QSOX2	ORC3
LLGL2	DAPK2
RACGAP1	DAPK2
TUBGCP5	DAPK2
ATP6AP2	CD2AP
RACGAP1	CD2AP
UBE2S	RUSC1
FAM83H	RUSC1
KPNA6	CENPU
PPIL2	BAIAP2
NCBP1	APOL2
USP43	FTSJ1
ZNF318	SGTB
LAMB3	ATXN10
MYC	ATXN10
MYH7	PRDX5
PRDX5	FERMT3
NCBP1	LETMD1
ABI3BP	TFG
KIF1C	INTS7
NCBP1	NELFB
GEMIN5	CENPJ
PDK1	NECTIN3
NECTIN3	FBXO7
PPP4R3A	NECTIN3
CHMP4B	NECTIN3
DOT1L	IBTK
PLEKHG3	CAPZA2
PLEKHG3	DBN1
PLEKHG3	FLNA
PLEKHG3	MYH9
PLEKHG3	MYO1C
PLEKHG3	PPP1CB
PLEKHG3	IQGAP1
PLEKHG3	LIMA1
PLEKHG3	MYO19
SMC1A	OSBPL3
OSBPL3	VAPA
MMGT1	OSBPL3
LTN1	PARD6B
LTN1	MBOAT1
CAPZA2	RAI14
CDK2	RAI14
DBN1	RAI14
FLNA	RAI14
MYH9	RAI14
MYO1C	RAI14
PPP1CB	RAI14
PPP1CC	RAI14
IQGAP1	RAI14
PDLIM7	RAI14
VPS26A	RAI14
SYNPO	RAI14
RAI14	LIMA1
MYO5C	RAI14
MYO19	RAI14
BAX	EDRF1
NR2C2	TANC2
EXOSC2	FBXL4
TRIM29	SACS
NABP1	INTS6
LLGL1	TIMM13
MATR3	TIMM13
MATR3	AKAP8L
SGTB	DNAJC2
MATR3	STAU2
WEE1	BRPF3
TUBGCP5	TUBGCP4
BBS9	TUBA1C
MATR3	ZNF638
GOLIM4	EPHA2
GOLIM4	PARD6B
MYC	MCAT
TFEB	MCAT
KLF8	SGSM3
TFEB	EML4
MBOAT1	SLC43A3
KRBOX4	SLC43A3
RASSF8	SETD2
HSPA5	N6AMT1
RNASEH2A	N6AMT1
ARRB2	ANKRD11
DBN1	TMOD3
MATR3	RBM15B
TUBGCP5	NME7
HNRNPD	PKN3
HNRNPU	PKN3
PPIA	PKN3
PPP2CA	PKN3
PPP2CB	PKN3
TUBG1	PKN3
PKN3	HDAC6
ITGB3BP	PKN3
TRIM29	PKN3
STRN3	PKN3
PKN3	CPSF3
PKN3	TUBA1C
PKN3	CFAP97
MYEF2	STOML2
GEMIN4	GEMIN7
SGTB	PNPLA8
MYC	DCAF8
HNRNPU	RRP15
SYNCRIP	RRP15
SGTB	RRP15
NABP1	GOLT1B
CDK2AP1	ZBTB7B
EPHA2	NDUFA13
TFB1M	BAIAP2
MYC	SDF4
PARD6B	VPS28
BAX	NIN
NIN	DOT1L
TMPO	NUSAP1
LAMB3	TIMMDC1
PHF21A	IP6K3
RACGAP1	MRPL35
MRPL50	MRPL35
MRPL9	MRPL35
MRPL1	MRPL35
NCBP1	RSRC1
UBR5	NES
MYH7	ATP6V1D
MATR3	RTCB
NCBP1	NELFCD
NELFCD	NETO2
PRKCD	CWC15
SGTB	CHMP5
MATR3	PPHLN1
FAM83H	PPHLN1
PPHLN1	CENPJ
SYN1	VPS54
MYH7	SIRT6
NCBP1	SRRT
IP6K3	SRRT
NETO2	TRMT6
USP43	TRMT6
GET4	SGTB
POLR2F	DYNC2LI1
MATR3	RTRAF
KDM1B	CPSF3
STK17B	WBP11
LUC7L3	SYN1
TEPSIN	STK26
MYC	MAP3K20
SGTB	PPIL3
MYO5C	BRWD1
MMGT1	BRWD1
POLD1	GAR1
QSOX2	XRN1
PARD6B	EPB41L4B
TMEM132A	GNB1L
FGD1	FBXL19
FBXL19	SORT1
FBXL19	NSMAF
CTDSPL2	FBXL19
SAMD9	RSRP1
NES	GPATCH4
PTPN1	BCOR
BCOR	HMG20A
IPO8	BCOR
BCOR	DNAJC11
RNASEH2B	BCOR
UHRF1BP1	SGTB
MYC	TMEM161A
FERMT3	KANSL2
PARP16	DOT1L
GEMIN5	GEMIN8
GEMIN7	GEMIN8
INTS11	NABP1
NES	SLC35F6
MBOAT1	SLC35F6
KRBOX4	SLC35F6
PINX1	SGTB
HEATR3	SGTB
HEATR3	KDM1B
NOL8	PARD6A
NOL8	KIF21A
AGGF1	NABP1
AGGF1	PARD6B
DIAPH1	CEP192
KIF2A	CEP192
KPNB1	CEP192
POLD1	CEP192
KDM1B	CEP192
IP6K3	ELP3
ZNF532	ZMYND8
KDM5C	ZNF532
ATM	P3H2
CCNA2	P3H2
RNPS1	P3H2
NUDT21	P3H2
LRRC1	GAR1
KRBOX4	ASXL2
MIS18BP1	RBM7
QSOX2	IMPACT
LRRC59	SETD4
POLD1	YOD1
DNAJA4	SGTB
TM9SF4	CDCA7L
PLXNA3	SGTB
DBN1	BMP2K
PDLIM7	BMP2K
RET	ZCCHC8
DDX60	SORT1
CDK2AP1	DDX60
DDX60	FYCO1
DBN1	PPP1R9A
NES	AMBRA1
NES	CHD7
RACGAP1	SYBU
NCBP1	LYAR
RFWD3	LYAR
FAM83H	LYAR
CCDC88A	IWS1
PTPN1	MREG
TOR1AIP1	MREG
PARD6B	IARS2
WDR62	IARS2
TOMM40	YJU2
MATR3	POLR3B
ERBB2	CCDC88A
PER3	CCDC88A
WDR62	CCDC88A
USP43	CDK5RAP2
DNAJC7	IFT122
HNRNPU	RIOK2
RIOK2	VPS16
MATR3	DDX28
BDP1	BAX
PLGRKT	GOLT1B
USP43	TMEM165
BAX	NSFL1C
SORT1	BAIAP2L1
TACC1	BAIAP2L1
PSMD14	BAIAP2L1
ZWINT	BAIAP2L1
SGTB	BAIAP2L1
IP6K3	BAIAP2L1
BAG6	BAIAP2L1
FERMT3	KLHL7
MATR3	YLPM1
MYC	METTL3
MYH9	MUC13
PCK2	MUC13
RAB5C	MUC13
RAB7A	MUC13
MUC13	IKBKG
KIFAP3	MUC13
ATP6AP2	JPH1
MYC	PNO1
EPHA2	SMARCAD1
AKR1B10	TSNAX
SGTB	DDX24
HNRNPU	AVEN
HNRNPU	REXO4
NUP107	IP6K3
PCDH1	ZNFX1
MYC	SLC39A10
CENPO	SLC39A10
CHMP4B	TTC7A
SYN1	ERGIC1
NHSL1	ABI1
SGTB	ZNF286A
KIAA1143	SGTB
RASSF8	TBC1D24
CCNB2	SCAF4
TUBGCP5	PLEKHG1
RASSF8	NLN
MYEF2	KIDINS220
PPP2CA	INTS2
PPP2CB	INTS2
PPP2R1A	INTS2
INTS14	INTS2
KRBOX4	XPO5
CDK8	SRGAP1
CAPZA2	CGN
DBN1	CGN
MYH11	CGN
IQGAP1	CGN
SYNPO	CGN
MYO5C	CGN
TFEB	TBC1D14
CEP135	MIB1
SGTB	WDR35
NCEH1	SGTB
MICAL3	RACGAP1
MYH9	SHROOM3
RAB32	SHROOM3
POLR1A	KIAA1522
KIF21A	PHRF1
ATXN3	CAMSAP3
CAMSAP3	ANKFY1
VPS11	CAMSAP3
TCEAL4	CAMSAP3
NAF1	CAMSAP3
RAP1B	NCKAP5L
KATNA1	NCKAP5L
POLR1A	NCKAP5L
NCKAP5L	GOLT1B
MRPL1	NCKAP5L
CENPU	MIER1
MATR3	NCOA5
MATR3	SQOR
EPHA2	MRPS35
EEFSEC	SOX17
EEFSEC	PARD6B
TRAPPC11	RACGAP1
GSTP1	UBE2O
ITGB3BP	UBE2O
CEP135	ELMO2
FAM83H	CHTF18
RBM26	BAIAP2
CCDC88A	RBM26
DVL2	IMUP
ATL3	RBKS
G3BP1	IFIH1
CDK18	P3H1
MATR3	ZNF106
NETO2	TMEM168
KIF2A	TMPRSS3
REEP5	MTHFSD
MTHFSD	LRIF1
MYC	RBM15
POLD1	CRTC3
PARD6B	IFT22
KLC2	CENPJ
TSNAX	NT5DC2
KIF1C	NBEAL1
HNRNPU	NOL6
NPM1	NOL6
SORT1	NOL6
HNRNPU	KRI1
KRBOX4	C8orf33
MYC	ZFYVE21
FAM83H	DDX54
MBOAT1	DERL1
LENG1	PLK2
NCBP2	LENG1
ID1	THOC6
THOC6	BCLAF1
THOC6	ABI1
NCBP3	THOC6
ATM	BHLHE41
BHLHE41	MKNK2
LLGL2	BHLHE41
VPS26A	BHLHE41
BHLHE41	POLK
SMC1A	HAUS3
NKAP	MYEF2
BLM	CORO7
S100A4	CORO7
CORO7	SETD4
CORO7	MRPL50
CORO7	MMGT1
SYN1	SAP130
LTN1	CEP97
CHMP6	BAIAP2
RET	ICE2
TUT7	QSOX2
SLC16A6	ZNF768
NES	SLC25A22
KRBOX4	SLC25A22
FERMT3	SNIP1
PCNA	ELMO3
SYMPK	ELMO3
SLC33A1	ELMO3
ELMO3	RBM7
SYNCRIP	ELMO3
UBE2S	ELMO3
ELMO3	VPS18
FGD1	MICALL2
NES	MICALL2
MICALL2	ZNF281
MICALL2	PIGS
CCDC82	NETO2
MATR3	SLTM
JAK3	GEMIN6
GEMIN6	STRAP
GPSM2	GEMIN6
VPS26B	CCDC102B
POLR2F	RPAP2
SLC33A1	NUDT18
NUDT18	TENT4B
MYO1C	MRM1
MRM1	SORT1
EMC2	MRM1
NES	MRM1
MRM1	FTSJ1
MBOAT1	SLC35E1
CAPZA2	WDR76
MYH9	WDR76
VPS16	ESRP2
NEDD1	PAAT
PRKCD	PSME3IP1
CAPZA2	BICC1
TFG	BICC1
CENPT	CENPO
CEP290	LGALS3BP
CEP290	CEP135
CEP290	CCDC14
MYC	CHD9
PRKCD	CHD9
CTBP2	RAB11FIP1
KLC1	RAB11FIP1
PDGFRA	RAB11FIP1
RAB11FIP1	IKBKG
RAB11FIP1	BAIAP2
RAB11FIP1	RASSF8
CDK18	FAAP100
NES	GKAP1
QSOX2	CEP44
VIM	SYNC
GEMIN5	SYNC
FIGNL1	TDRD3
MBOAT1	YIPF5
FIP1L1	KIF21A
BACH1	FAM83D
KRAS	FAM83D
DYNLL1	FAM83D
SEC16A	FAM83D
PIK3CA	TSPAN14
CBR3	CCNL2
RNF170	PARD6B
VANGL1	NAF1
USP43	TRIM56
LAMB3	SFXN3
NES	LAS1L
PITPNM3	VAPA
CDCA3	CHORDC1
CDCA3	PARD6B
GTF2H5	CDCA3
EPPK1	YWHAH
BAX	C18orf21
CCDC88A	DYNLRB1
CENPJ	DYNLRB1
HNRNPD	TLN2
SKP1	TLN2
SYNCRIP	TLN2
SGTB	TLN2
CHMP4B	TLN2
MATR3	RBM4B
HNRNPD	KLF16
NASP	KLF16
HSP90B1	KLF16
THOC5	KLF16
CTR9	KLF16
ZBTB33	KLF16
HUWE1	KLF16
SYNCRIP	KLF16
KLF16	POLK
CTDSPL2	KLF16
TMEM132A	KLF16
FERMT3	TBC1D10A
MATR3	HASPIN
WDR62	ENKD1
QSOX2	FBXO30
SLC16A6	CEP78
CEP43	CEP78
HDAC1	ASCC2
VCL	ASCC2
NIPSNAP1	ASCC2
EMC2	ASCC2
TENT4B	ASCC2
TEPSIN	ASCC2
BAG6	ASCC2
SYN1	ANTXR1
KLF8	ANTXR1
MBOAT1	TMEM126A
KRBOX4	TMEM126A
FERMT3	FYTTD1
SLF2	SLF1
SMC6	SLF1
SLF1	PARD6B
FERMT3	POLDIP3
TMEM63B	YIPF4
RAB7A	CHCHD6
CHCHD6	VAPA
MTX2	CHCHD6
CHCHD6	GOLT1B
MMGT1	CHCHD6
PRKAR2B	CCDC77
OFD1	CCDC77
DYNLL1	CCDC77
CEP43	CCDC77
MAPRE1	CCDC77
CCDC14	CCDC77
NEDD1	CCDC77
PPP2R3C	CCDC77
NES	CMSS1
MSANTD4	PARD6B
CKAP5	DOT1L
DOT1L	INTS14
RBM45	DOT1L
EXOSC9	MAP3K21
USP43	LCOR
YWHAZ	SPIRE2
SPIRE2	MPHOSPH8
