# Graph Type: undirected
DSTN	KYNU
PIR	DSTN
ACAT1	DUS3L
TCEA1	DUS3L
WDR36	DUS3L
DUT	CKS2
DUT	COTL1
ENO2	DUT
ENO3	DUT
G6PD	DUT
IMPA2	DUT
NCBP1	DYNC1H1
ENO2	EEF1A1
EEF1A1	NAPRT
EEF1D	MATR3
ABCC3	EEF2
AURKA	EEF2
EHBP1L1	RBM8A
STX7	EHD3
DUS3L	EIF2A
ARF1	EIF2B1
KIN	EIF2D
RECQL5	EIF2D
EIF2S1	DNTTIP1
MSH2	EIF3B
RPL7	EIF3C
AKT2	EIF4EBP1
EIF4EBP1	AKT3
EIF4EBP1	YJU2
CHMP2A	EIF4EBP1
EIF4EBP1	DDX1
FLNB	EIF4EBP1
EIF4EBP1	GGA1
HNRNPA1	EIF4EBP1
SHMT2	EIF4EBP1
PFAS	EIF4H
EIF5B	PIAS4
ENO1	ABAT
ENO1	ALDH4A1
ENO2	EZR
ENO2	FKBP2
GAPDH	ENO2
ENO2	GPX4
ENO2	HINT1
ENO2	HSD17B10
ENO2	MSN
ENO2	PCMT1
PGK1	ENO2
ENO2	PLS3
ENO2	PPIB
SEC31A	ENO2
SOD1	ENO2
ENO2	STIP1
ENO2	TAGLN
ENO2	TAGLN2
ENO2	TAGLN3
ENO2	TKT
ENO2	TPD52
WDR1	ENO2
ENO3	ALDH4A1
ENO3	FKBP2
GAPDH	ENO3
ENO3	GPX4
ENO3	HINT1
ENO3	HSD17B10
PGK1	ENO3
ENO3	PPIB
SOD1	ENO3
SOD2	ENO3
ENO3	STIP1
ENO3	TAGLN
ENO3	TAGLN2
ENO3	TAGLN3
ENO3	TKT
ABCB7	EPRS1
ESD	ABAT
ESD	ALDH4A1
ETFA	ARF1
ETFA	KYNU
YKT6	ETFA
EXOSC9	EXOSC6
AURKA	EZR
ENO2	FABP5
ENO3	FABP5
FAH	ABAT
ABAT	FAHD1
PIR	FAHD1
PUS10	ABITRAM
KPNA1	FANCD2
FASN	CYP27A1
PES1	FBL
FCHO1	FNBP1
G6PD	FDPS
FDXR	PYROXD1
LIG1	FEN1
FEN1	MRE11
FEN1	MSH2
PIR	FH
ENO2	FKBP1A
ENO3	FKBP1A
YKT6	FKBP1A
ENO2	FKBP7
FNBP1L	WASF1
AK2	FSCN1
IMPA2	FSCN1
PES1	FTSJ3
CRIP1	FUBP1
FSCN1	FUBP1
KYNU	FUBP1
PIR	FUBP1
AURKA	FUS
G6PD	BLMH
G6PD	NDRG1
G6PD	RAD23B
G6PD	SEPHS1
G6PD	GFUS
ARF1	GALE
GALK1	CBFB
GALK1	GALM
GAPDH	NLRP2
GAS8	HEATR6
MRE11	GCC2
RFC2	GINS3
ZC3H15	GINS3
MCM3	GINS4
MCM5	GINS4
HDLBP	GLMN
NNMT	GLOD4
ASNS	GLRX
GLRX	KYNU
ARF1	GLRX5
TOP2A	GLYR1
GMFB	MEAK7
PES1	GNL1
PIR	GNPDA1
PIR	GNPDA2
GOT1	ALDH4A1
GOT1	CRIP1
PIR	GOT1
YKT6	GOT1
GPC4	ASCC2
GPI	ABAT
GPI	PGM5
GPX4	ERO1B
IMPA2	GPX4
PIR	GRHPR
GSPT1	MCM5
GSR	FDXR
PIR	GSR
POLR3A	GTF3C3
PES1	GTPBP4
GYG1	PGM5
HARS1	DHRS11
HARS1	SPDL1
HAT1	TTC4
POLR3A	HDAC1
POLR3A	HDAC2
EPHX2	PUDP
PSMB8	HEATR1
HIP1R	TRAF4
BUB3	HK2
HK2	HYOU1
HK2	PPME1
SRM	HK2
HK2	TBCB
TPP2	HK2
PIR	HMGCL
BASP1	HMGN5
SMAP	HMGN5
HSPB1	HMGN5
HMGN5	ZC3H15
COTL1	JPT1
SNCG	JPT1
HNRNPA1	CRIP1
CRIP1	HNRNPA3
EIF4EBP1	HNRNPAB
AURKA	HNRNPD
HNRNPR	KHDRBS3
MATR3	HNRNPU
AIMP1	HOMER1
ABAT	HSD17B14
HSP90B1	AK9
HSPA14	DNAJC17
HSPA9	DNAJC17
G6PD	HSPA9
HSPE1	ABAT
ENO2	HSPE1
ENO3	HSPE1
HSPE1	PGM5
PIR	HSPE1
HSPG2	PSAT1
HSPH1	DNAJC17
PIR	HTRA2
DNAJC17	HYOU1
NONO	IBA57
G6PD	IDH2
ARRB2	IGFALS
FGFR3	ILKAP
IMPA2	ADSS2
IMPA2	CARHSP1
IMPA2	CYCS
IMPA2	GLO1
IMPA2	HSPE1
IMPA2	NUDT9
IMPA2	PAICS
IMPA2	PARK7
IMPA2	PGLS
IMPA2	PLIN3
IMPA2	STMN1
IMPA2	TXN
IMPDH2	FANCI
IMPDH2	GLMN
IMPDH2	NCBP1
IMPDH2	NEDD4
INTS2	INTS13
CKAP5	INTS2
INTS7	INTS13
POLR3A	IPO9
TXNDC12	IQGAP2
IST1	IQGAP3
IMPA2	ITPA
ACADSB	KDSR
KHK	UGP2
KHSRP	RAD54L2
PUM3	BRIX1
WDR46	PUM3
VIRMA	CBLL1
KIN	PABPC1
KPNA4	LMNB1
KPNA5	FBL
IPO5	KPNA5
KPNA5	RAN
KRI1	AATF
PES1	KRR1
KRT10	KRT5
KRT1	KRT5
KRT5	KRT2
FH	KYNU
KYNU	KHSRP
MCM5	LAGE3
LAMB1	PSMD5
LARP1	NLRP2
LDHA	ARF1
LDHB	ARF1
LGALS1	CRIP1
LGALS3	CRIP1
LGALS9	USP39
POLA1	LIG1
LIG1	MTREX
DYNLT1	LMNB2
SFPQ	LMO7
LRPPRC	ADARB1
PPM1B	LRRK1
MAP2K1	PDLIM5
MAP2K2	PDLIM5
MAPK1	LMNB2
SHMT2	MAPK12
MAPK3	LMNB2
MCM4	MAPRE2
MCM7	MAPRE2
MAPRE2	SMC3
HK2	MARS1
ATP5F1A	MATR3
MCM5	PUS7
MCM5	SF3A1
MCM6	MAPRE2
MDH2	COTL1
YKT6	MDH2
ATP6AP2	MECR
MECR	MTRF1L
RAB7A	MECR
MED6	MED16
MED6	MED17
MED24	MED6
MED6	MED27
MED6	MED13
MED6	MED13L
MED6	MED20
MED6	MED8
MAPK3	METTL2B
MIF	CRIP1
MIF	FSCN1
MIF	MPI
PIR	MIF
YKT6	MIF
HADH	MMAB
ICA1	MORF4L1
MPHOSPH10	KRI1
MPHOSPH10	PWP2
MPI	DAZAP1
MPI	NANS
MPI	NEDD8
SOD1	MPI
SRI	MPI
TIA1	MPI
MRE11	HOOK3
MRE11	SMARCC1
MRE11	SMARCC2
MRE11	TACC3
POLR3A	MRPL17
POLR3A	MRPL22
POLR3A	MRPL24
POLR3A	MRPL54
POLR3A	MRPS7
MSH2	CIAPIN1
DHX15	MSH2
MSH2	PFDN4
MSH2	RECQL
RPLP0	MSH2
MSH2	RPS5
MSH2	TRIP13
ZW10	MSH2
MSH3	SNX8
CRIP1	MSI2
IMPA2	MSN
MTHFD1	CNN1
PLPBP	MYEF2
STMN1	MYO1E
MYO1E	MYO5A
CAPZB	MYO5B
DNAJC2	MYO6
G6PD	MYO6
PAK2	MYO6
RAD23A	MYO6
RAD23B	MYO6
NAA35	ANKZF1
PIR	NANS
ACLY	NAPRT
DHRS11	NAPRT
NAPRT	EIF2A
IDE	NAPRT
NAPRT	LRRC47
LTA4H	NAPRT
NAMPT	NAPRT
NAPRT	NENF
SHMT2	NAPRT
TXNRD1	NAPRT
USP14	NAPRT
NARS1	UBE2S
NAA10	NCBP1
PRMT5	NCBP1
NCBP1	RBM27
NCBP1	SEC23IP
NDC80	SMC1A
MPI	NECAP1
MPI	NECAP2
GTF2I	NFATC2IP
NHLRC2	MYO6
PES1	SNU13
NAPRT	NIF3L1
NIFK	RRP15
PES1	NIP7
NIT1	CD2AP
MSH2	NMD3
NME1	CRIP1
NNMT	ADK
NNMT	CRYZ
DDX31	NOC2L
PES1	NOC2L
BRIX1	NOC3L
NOL6	AATF
NOL6	DDX18
DDX24	NOL6
DHX15	NOL6
EBNA1BP2	NOL6
FBL	NOL6
MPHOSPH10	NOL6
NOL6	NOC2L
NOL10	NOL6
NOP2	NOL6
NOL6	NOP58
RPS5	NOL6
RPS7	NOL6
UTP20	NOL6
PES1	NOP2
NPEPL1	ATRIP
KHK	NPEPL1
RPS10	NRDE2
NSA2	BRIX1
PES1	NSA2
NSUN2	USP39
ITK	NSUN6
NUDC	MAD1L1
SEC31A	NUDT13
NUP93	NUP205
NUP188	NUP93
UBA1	NUP93
UBA6	NUP93
P4HB	ENO3
PABPC1	BRIX1
PFAS	PABPC1
BRIX1	PABPC3
PABPC3	TMOD2
PABPC4	BRIX1
IMPA2	PABPC4
PAICS	ARF1
RPL11	PAK1IP1
PAK1IP1	RRP15
TMOD2	PAM16
PIR	PARK7
FERMT3	PARVB
TOP2A	PATL1
ARHGAP4	PCBP1
BAX	PCBP1
COTL1	PCBP1
PCBP1	FSCN1
MPI	PCBP1
TTC4	PCID2
PCMT1	CRIP1
PCNA	USP39
IMPA2	PDCD6
PDCD6	NUDT13
ABAT	PDCD6IP
PIR	PDCD6IP
PDHA1	TRIM2
ARFIP2	PDLIM5
CAMK2G	PDLIM5
PDXK	G6PD
YKT6	PEBP1
PES1	DDX24
PES1	DDX27
PES1	DHX15
PES1	EBNA1BP2
PES1	GNL3L
PES1	PUM3
PES1	MRTO4
PES1	NOC3L
PES1	ORC2
PES1	RBM28
PES1	RPL31
PES1	RPL38
PES1	RPL8
PES1	SUPT16H
PFAS	CCDC22
PFAS	FLAD1
PFAS	GART
PFAS	GNAS
PFAS	PAICS
PFAS	RAVER1
PFAS	TTC38
PFAS	WARS1
AURKA	PFKM
ENO2	PGAM1
ENO3	PGAM1
G6PD	PGAM1
PGD	NCBP1
PGK1	CRIP1
PGM1	ABAT
ABAT	PGM2
ALDH4A1	PGM2
PGM3	PGM5
PGM5	KYAT3
SOD1	PGM5
PIR	CAPG
PIR	DAZAP1
PIR	SRI
MPI	PITPNB
PMM2	SLC25A5
PMM2	SLC25A6
SETD1A	PNISR
POLD2	POLA2
POLA1	POLE
POLA1	POLE4
POLR3A	POLR1B
POLR3A	POLR2A
POLR3A	MRPL11
POLR3A	MRPL2
POLR3A	POLR2B
POLR3A	POLR3F
POLR3A	POLR3K
PFAS	PPAT
CRIP1	PPIA
PPIA	KYNU
PIR	PPIA
PPM1G	PTK7
PPP2R1A	EHD2
PPP2R1A	THOC6
PPP2R5D	PPP2R2D
POLD1	PPP2R5C
GTPBP1	PRC1
PRDX1	BAX
PRDX1	FSCN1
PRDX2	BAX
CDK1	PRDX2
PRDX2	FSCN1
PRKACB	ARF1
PRMT5	MCM5
PRPS1	TP53RK
PRPS2	PPAT
KRT1	PRSS1
PRSS1	KRT10
PRSS1	KRT2
KYNU	PSAT1
PSMA3	MCM5
PSMA4	ERO1B
ACTN4	PSMB8
PSMB8	ADRM1
PSMB8	ELP6
PSMB8	HADH
PSMB8	MRPS9
PSMB8	PSMC6
PSMB8	PSMD1
PSMD11	PSMB8
PSMD12	PSMB8
PSMB8	PSMD13
PSMD14	PSMB8
PSMD3	PSMB8
PSMB8	PSMD4
PSMB8	PSMD5
PSMB8	PSMD6
PSMB8	PSMD7
PSMB8	UCHL5
PSMD14	SPDL1
ACACA	PSMD2
PSMB8	PSMD2
MCM5	PSMD4
PRKCD	PTGES3
DNM2	PTPN13
MATR3	PUF60
NMD3	PUS1
PCNA	PUS1
PFDN4	PUS1
PSMD8	PUS1
TRMT6	PUS1
WDR12	PUS1
WDR3	PUS1
ENO2	PUS7
ENO3	PUS7
PES1	PWP1
PWP2	DDX18
PWP2	IMP3
PWP2	WDR3
QDPR	ABAT
MDH2	QSOX2
QTRT1	QTRT2
RAB11A	ARF1
ARF1	RAB11B
RAB1A	ARF1
ARF1	RAB1B
RAB2A	ARF1
RAB5A	ARF1
RAB6A	ARF1
ARF1	RAB6B
PFAS	RABIF
LIG3	RACGAP1
VRK1	RACGAP1
RAD23B	ABAT
TOP2A	RANBP2
RASA3	GAPVD1
DDX27	RBM19
DHX37	RBM19
FBL	RBM19
GRWD1	RBM19
NOL10	RBM19
RRP12	RBM19
RBM19	UTP18
RBM28	RRP15
IMPA2	RDX
KIN	RECQL5
PUM3	REXO4
PSMC3	RFC2
RFC2	PSMC6
YKT6	RFK
LMNB1	RPA1
LMNB1	RPA3
PES1	RPF2
RPF2	RRP15
RPL10A	BRIX1
RPL13	RPL3
RPL13	RPL31
RPL13	RPL35
RPL13	RPL38
RPL13	RPL8
RPL13	RPS10
RPL13	RPS11
RPS12	RPL13
RPL13	RPS19
RPL13	UBA52
RPL24	RRP7A
RPL27	BRIX1
PES1	RPL27
RPL13	RPL27
PES1	RPL27A
RPL13	RPL28
RPL13	RPL34
RPL35A	RPL13
RPL7	MATR3
PES1	RPL7
RPL13	RPL9
RPLP1	RPL13
ABCB7	RPN1
RPP30	INTS2
RPL13	RPS14
RPL13	RPS15
RPL13	RPS18
RPL13	RPS27
RPS4X	BRIX1
RPS4X	NOL6
POLR3A	RPS5
RPL13	RPS5
RPS5	SPDL1
RPS7	BRIX1
RPS7	RRP7A
RPL13	RPS9
SCAP	RPTOR
CUL3	RPUSD2
MCAT	RPUSD2
DDX18	RRP15
MRTO4	RRP15
RRS1	RRP15
UTP11	RRP15
RPL9	RRP7A
RPLP0	RRP7A
RPS10	RRP7A
RPS5	RRP7A
MATR3	RUVBL1
TMOD2	RUVBL2
KARS1	SAMD9
PFKP	SAMD9
SAMD9	SMARCC1
SAMD9	SMARCC2
TPT1	SAMD9
ARF1	SAR1A
SART1	CD2BP2
PPM1G	SBK1
IMPA2	SCPEP1
POLA2	SCYL1
SEC13	NAPRT
SEC24D	SEC23A
SEC31A	NAPRT
ALDH5A1	SEC31B
CLIC3	SEPHS2
HK2	SEPTIN10
SEPTIN4	SEPTIN11
HK2	SEPTIN6
SERPINH1	BAX
SERPINH1	DAZAP1
HNRNPA2B1	SERPINH1
LGALS1	SERPINH1
SPR	SERPINH1
DDX55	SETD4
MRPL1	SETD4
SETD4	ZMIZ1
MATR3	SF3A3
MCM5	SF3A3
SF3B1	MCM5
SF3B3	CCDC97
LMNB1	SF3B3
CCDC97	SF3B5
MNAT1	SFR1
SH3BGRL	COTL1
TIPRL	SH3BP1
TRNT1	SH3BP1
SEC24D	SH3KBP1
PIR	SIN3A
SLC25A4	SLC25A24
POLR3A	SMARCA4
SNRNP200	TFAP4
SNRNP70	MATR3
SNRPC	MATR3
SNX2	NCBP1
MSH2	SNX27
SNX3	CRIP1
PIR	SNX3
KARS1	SNX8
PIR	SOD1
ABAT	SORD
SPR	KYNU
MCM5	SPTBN1
MATR3	SRSF3
LMNB1	SRSF6
PIR	SRXN1
SSNA1	ANXA3
CTSV	SSR4
TOP2A	SSRP1
ZNRD2	NUCB2
ZNRD2	SF3B3
NCAPG2	SSU72
MAD1L1	STK24
MAPK9	STK26
RPL12	STK26
PPM1B	STK40
MATR3	SUB1
COL4A6	SUMF1
ENO2	SUMO2
ENO2	SUMO3
KRI1	SUPT16H
SYNCRIP	KHDRBS3
SYNCRIP	UBE2S
THOP1	SYNE2
YKT6	TAGLN
TAGLN2	COTL1
YKT6	TAGLN2
YKT6	TAGLN3
TALDO1	PGM5
G6PD	TANGO2
TBL3	PWP2
TCEA1	NAPRT
TOP3B	TDRD3
TFAP4	BPTF
RIF1	THOC6
IDE	THOP1
PIR	TIA1
TIAL1	COTL1
PIR	TIAL1
TIPRL	MSH2
SORD	TKFC
TKT	COTL1
TKT	FSCN1
PIR	TKT
YKT6	TKT
FLNB	MEAK7
ATP6V1B2	TMOD2
ATP6V1E1	TMOD2
DHX9	TMOD2
ACOT13	TNN
NAPRT	TNRC6C
TOP1	TOP2A
TOP2A	NOP2
TOP3A	TTF2
GLRX3	TP53RK
VARS1	TP53RK
TPI1	DHRS11
ENO2	TPI1
ENO3	TPI1
TPP2	MSH2
TPR	MRE11
TPT1	MSH2
TRIOBP	RAI14
TRIP4	ASCC2
NAPRT	TRMT112
GTF2I	TRMT1L
EXOC3	TRMT2A
DUS3L	TRMT6
POLR3A	TSR1
TSR1	RBM19
EIF5B	TSSC4
GFUS	DHRS11
TTBK1	MAGI2
CAP1	TTC38
EML2	TTC38
FDPS	TTC38
LYPLA1	TTC38
TTC38	SH3KBP1
DIAPH1	TTC4
TTC4	STK26
TTC4	TRIP13
TTC4	TRMT6
TTC4	UPF1
TUFM	ARF1
POLR3A	TUFM
POLR1C	POLR1F
ENO2	TXN
TXN	ENO3
THOP1	TXNRD1
AURKA	UBA1
PES1	UBA52
PIR	UBE2L3
UBE2M	COTL1
UBE4B	TTC4
UBXN1	SPDL1
ENO2	UCHL3
UCHL3	NUP93
CRIP1	UFC1
YKT6	UFC1
G6PD	UFM1
UNC13D	AACS
G6PD	UNC13D
PICALM	UNC13D
UPP1	GPD1L
UQCRC2	CYP27A1
APEH	USP39
ARF1	USP39
HSPA4	USP39
USP39	HSPH1
NCAPD3	USP39
USP39	PRPF19
USP39	RUVBL2
MPHOSPH10	UTP14A
PES1	UTP14A
PFAS	VAC14
VARS1	PAFAH1B3
VARS1	TMOD2
ABCC3	VDAC1
AQP9	VDAC1
ABCC3	VDAC2
ABCC3	VDAC3
ABI1	WASF1
CYFIP1	WASF1
WASF1	CYFIP2
WASF1	NCKAP1
WASL	WASF1
WDR4	TP53RK
PYM1	DNTTIP1
WTAP	CBLL1
XPO1	G6PD
XRCC6	GTF2I
MATR3	YBX1
YKT6	C11orf54
YKT6	PCMT1
YKT6	SPR
YTHDF1	ASPSCR1
ASPSCR1	YTHDF2
MLH1	ZNF224
SFN	EIF3C
RPL13	SFN
KRT1	SFN
PTGS2	USP22
MX1	ZNF251
ZNF623	MX1
MX1	KLHL35
MX1	GMEB1
NCOA1	EZH2
RAB11FIP3	ACAP1
RAB11FIP1	ASAP1
ZBTB17	GFI1
CUL7	GLMN
MYBL2	TTF2
AR	TCF7L2
HIC1	TCF7L2
ARRB2	AP1B1
CSNK2A2	ARRB2
LAMB1	PSMC5
PSMC5	ESR2
HNF1A	NCOA1
HNF1A	NCOA3
CD5	CD72
MAPK1	PAX5
RAF1	LOX
AR	ELF3
ELF3	GADD45GIP1
H3C7	ANP32B
AR	IDE
SRC	YTHDC1
TNFRSF10C	RAP1A
TCF7L2	LEF1
SETD1A	SETD1B
ADA	DPP4
RBBP4	EAF2
RBBP7	EAF2
APP	FGF13
MYC	APP
APP	ADAM22
PES1	APP
APP	PURG
APP	FCF1
APP	EHF
APP	ROBO3
APP	FES
APP	THAP1
APP	ST6GALNAC6
APP	GPR15
APP	ARHGAP15
CSNK2A1	CTDP1
CSNK2A2	CTDP1
HMGB1	CTDP1
CSNK2B	CTDP1
GNAS	RIC8B
GNAQ	RIC8B
PPFIA3	PPFIA1
PPFIA3	PPFIA3
PPFIA3	PPFIBP1
PIK3R2	GHR
CASP4	SERPINB9
ULK1	HTT
CD247	LY6E
BOP1	IFI16
IFI16	HELZ2
IFI16	KRI1
IFI16	NOL6
NVL	IFI16
IFI16	RBM19
SP100	IFI16
TOP2A	IFI16
IFI16	BRIX1
IFI16	DDX60L
IFI16	NUP93
PWP2	IFI16
URB1	IFI16
WDR46	IFI16
IFI16	MEAK7
IFI16	TMEM209
CDK1	IFI16
DHX8	IFI16
IFI16	FCF1
KHDRBS3	IFI16
NCBP1	IFI16
IFI16	PAK1IP1
PES1	IFI16
PHF14	IFI16
IFI16	REXO4
RFC2	IFI16
IFI16	ZNF574
IFI16	ZNF579
ZNF462	ANKRA2
LMNB2	ANKRA2
RFXAP	ANKRA2
RFXANK	LMNB2
RFXANK	HTT
TWIST2	CCM2
VSTM2L	CCM2
CRK	BEX5
DOK2	CRK
CRK	GAREM1
CRK	HSH2D
CRK	SEMA4D
CRK	VAC14
SOCS1	CRKL
DOK2	DOK3
DOK4	CCM2
DOK3	DOK4
FYB1	NCK2
GRB10	RCAN3
GRB2	ACAP1
GRB2	PACRGL
GRB2	PPARA
TSPAN2	GRB2
PLPP6	HSH2D
HSH2D	RBP7
BCAR3	IRS1
IRS1	NUMB
PELI3	PIK3R3
METTL27	PIK3R3
RABGAP1L	ARFGAP1
RABGAP1L	UQCC2
TSPAN2	RABGAP1L
RABGAP1L	WDFY3
SH2D1A	PTK2
ZNHIT1	SH2D1A
SH2D2A	PLEKHB1
SRC	PIK3R3
DOK2	STAT3
ACAP1	RABGAP1L
SH2D1A	ATF3
BTK	PIK3R3
DOK2	CRKL
DBN1	RABGAP1L
DOK2	APPL1
GRB2	E2F2
E2F6	PIK3R3
MECOM	PIK3R3
MECOM	RABGAP1L
DOK2	LCK
LCK	STAT3
FRS3	MATK
SOCS1	PIK3R1
PIK3R3	HSH2D
HSH2D	PINK1
PPARA	PIK3R3
PTK2	DOK4
RB1	RABGAP1L
SH2D1A	NCK1
SPTB	SH2D2A
SPTB	STAT1
STAT2	DOK4
SH2D1B	STAT4
TSC1	HSH2D
RAC1	WASF1
BTK	BECN1
MRPS22	BTK
SERPINA5	CBL
CHN2	RANBP3
RB1	CHN2
CHN2	SMARCD1
CHN2	TP53RK
CRK	ANKZF1
CRK	ASB9
MNDA	CRK
CRK	TWIST2
CRK	ZKSCAN7
CRK	ZNF557
DOK4	RBP7
EPS8	RCAN3
SERPINA5	EPS8
GRB2	METTL27
IRS1	PELI1
MAPK8IP2	SCLT1
SH2D1B	MAPK8IP2
USP46	MAPK8IP2
PIK3R3	CEP19
PACRGL	PIK3R3
PLCG2	ASB9
PLCG2	TWIST2
PLCG2	ZKSCAN7
SH2D1A	LETMD1
ARID5A	SH2D2A
STAT3	ZNF557
ADCK5	TNS2
TNS2	COX6B2
TNS2	GBA3
TNS2	NT5C
BECN1	FRS2
EZH2	RIN3
MAPK8IP2	GALNT3
LCK	RIN3
MNDA	MAPK8IP2
STAT3	MNDA
MRE11	MAPK8IP2
SH2D1B	PTK2
MAPK8IP2	RABGAP1L
RPS6	FRS2
RIN3	ZNF71
TSPAN2	PIK3R3
PRKCG	DAB2
DAB2	PRKCD
TRAF2	IRF3
IRF3	TICAM1
LRSAM1	PHF23
GRM2	GRIP1
SDCBP	GRM2
XPO1	AHR
COIL	VRK1
RAF1	ARRB2
NRP1	PLXNA1
SLC9A1	MAP3K14
EFNB1	SORBS1
RARA	SRF
BECN1	USP18
ATG14	USP18
PIK3C3	USP18
UVRAG	USP18
RIPK2	CARD16
CARD16	CARD16
CASP1	CARD16
SREBF1	ID3
FOXK2	BARD1
AHR	PTGES3
UNC5C	DAPK1
PTEN	ACACA
HSPA1L	PTEN
AKT1	IL24
APC	DKK3
HOXC6	APC
APC	IL24
APC	ST14
IL24	ATM
AURKA	ANGPTL4
AURKA	BEX2
AURKA	DKK3
AURKA	EPSTI1
AURKA	ERRFI1
AURKA	MTA3
AURKA	PDLIM2
AURKA	PSMC3IP
AURKA	S100A14
BAG4	IL24
GLCE	BAG4
BAG4	RHOBTB2
BCAR3	BAP1
BCAR3	BEX1
BCAR3	BEX2
BCAR3	CCL5
BCAR3	DKK3
BCAR3	EPSTI1
BCAR3	ERRFI1
BCAR3	GLCE
BCAR3	HOXC6
BCAR3	MTA3
BCAR3	PDLIM2
BCAR3	PSMC3IP
BCAR3	VPS45
BCAR3	NSD3
CASP8	ANGPTL4
CASP8	BAP1
CASP8	BEX1
CASC3	CASP8
CASP8	EPSTI1
CASP8	ERRFI1
GLCE	CASP8
IL24	CASP8
CASP8	PSMC3IP
CASP8	S100A14
CASP8	ST14
CASP8	VPS45
CASP8	NSD3
CCND1	BCAS3
CCND1	KLK7
DKK3	FZR1
MTA3	FZR1
CDKN2C	ANGPTL4
CDKN2C	MTA3
GLCE	ERBB2
ERBB2	RHOBTB2
GLCE	ESR1
CASC3	ESR2
ESR2	DKK3
ESR2	LRATD2
IL24	ESR2
ESR2	MRC2
TFF1	ESR2
FBXW7	ANGPTL4
IL24	FBXW7
FGFR4	ANGPTL4
CASC3	FGFR4
FGFR4	EPSTI1
FGFR4	ERRFI1
FGFR4	LRATD2
GLCE	FGFR4
FGFR4	MTA3
FGFR4	PDLIM2
FGFR4	PSMC3IP
FGFR4	RNF20
FGFR4	NSD3
HRAS	IL24
IGF1R	HOXC6
KRAS	IL24
LSP1	IL24
LSP1	KLK6
NOTCH2	IL24
PALB2	BCAS3
CCL5	PALB2
PALB2	ERRFI1
PALB2	LRATD2
IL24	PALB2
PALB2	KLK6
PALB2	MRC2
PALB2	RHOBTB2
PARP1	IL24
PIK3CA	BEX1
PIK3CA	BEX2
PIK3CA	IL24
PIK3CA	PSMC3IP
PPM1D	GLCE
PPM1D	RHOBTB2
PTEN	IL24
PTPN1	RHOBTB2
HOXC6	PTPRJ
GLCE	RB1CC1
IL24	RB1CC1
IL24	SMAD4
STK11	RHOBTB2
TGFB1	ANGPTL4
TGFB1	HOXC6
TGFB1	MTA3
CCL5	WT1
WT1	KLK7
AKT1	SULT4A1
ZNF821	ATM
CNBP	CASP8
HBP1	CASP8
QDPR	CASP8
UMPS	CASP8
YBX1	CASP8
ERBB2	TCEAL2
TNFSF13	KRAS
TNFSF13	PIK3CA
UMPS	PIK3CA
STK11	CRY2
THOP1	STK11
RUNX3	HDAC5
HDAC1	RUNX3
HSD17B1	PTEN
MYO1D	PTEN
GPC4	PTEN
PTEN	KBTBD4
S100A9	PTEN
RPL13	PTEN
ALDH1A2	BTRC
PDLIM5	BTRC
TCP11L2	BTRC
BOP1	BTRC
COL10A1	BTRC
POLR1F	BTRC
POLR1F	FBXW11
S100A9	EWSR1
EWSR1	PCLO
GTF2I	EWSR1
WEE1	NUP160
HIVEP3	NUP35
NUP93	NUP35
NUP155	NUP35
CEP192	CACYBP
PCNT	CEP192
CEP192	MAGED1
OFD1	CEP192
CEP152	CEP192
CEP192	CEP131
CEP350	CEP192
CEP192	CEP63
CEP192	KIAA1671
CEP192	CDK5RAP2
KIZ	CEP192
CEP192	USP42
TRIM37	CEP192
CEP192	CEP295
CEP192	SPATA2
MARK3	CEP192
CEP63	CEP131
KIAA0753	CEP63
OFD1	CEP63
PCNT	CEP63
CEP152	CEP63
CSPP1	CEP63
CEP350	CEP63
ALMS1	CEP63
PIBF1	CEP63
CEP85	CEP63
CEP63	LZTS2
SIPA1L1	CEP63
C2CD3	CEP63
NIN	CEP63
CEP63	TNIK
CENPJ	CEP131
NEDD1	CENPJ
CEP120	CENPJ
CCP110	CENPJ
CEP85	CENPJ
CLASP1	CENPJ
CKAP2	CENPJ
MIB1	CENPJ
STIL	CENPJ
LZTS2	CENPJ
KIAA1671	CENPJ
CEP97	CENPJ
IQSEC1	CENPJ
PCNT	CENPJ
KIAA0586	CENPJ
ALMS1	CENPJ
CEP192	CENPJ
C2CD3	CENPJ
CDC7	CENPJ
CEP152	CENPJ
CEP152	PCNT
CEP152	CDK5RAP2
CEP152	NEDD1
CEP152	CEP131
CEP152	LYAR
CEP152	ALMS1
CEP152	CEP85
CEP152	KIAA0753
CEP152	CEP350
MYO9A	CEP152
CDK1	KIAA0753
KIAA0753	PIBF1
KIAA0753	CKAP2
KIAA0753	MPHOSPH9
KIAA0753	SPAG5
KIAA0753	UBE2O
KIAA0753	CEP131
KIAA0753	CEP72
CCDC15	KIAA0753
CDK1	CCDC14
CCDC14	CEP85
CCDC14	SKA3
CCDC14	SPAG5
CCDC14	CEP72
CCDC14	MPHOSPH9
CCDC14	PIBF1
H2BC7	TPX2
H2BC7	H2AC18
H2BC7	ATAD5
H2BC7	KIF18B
H2BC7	ZKSCAN4
H2BC7	NUSAP1
H2BC7	VRK1
RECQL5	H2BC7
H2BC7	MIS18BP1
H2BC7	UHRF1
PRC1	H2BC7
ARID4A	H2BC7
H2BC7	CKAP2
H2BC7	BARD1
H2BC7	CCDC71L
H2BC7	KDM1B
H2BC7	YJU2
H2BC7	FAM169A
MNAT1	H2BC7
